row_id,person_id,wave,match,person_cluster,interest_cluster,preference_cluster
2857,203,9,1,1,1,2
2858,203,9,1,1,1,2
2859,203,9,1,1,1,2
2860,203,9,0,1,1,2
2861,203,9,0,1,1,2
2862,203,9,0,1,1,2
2863,203,9,0,1,1,2
2864,203,9,1,1,1,2
2865,203,9,0,1,1,2
2866,203,9,0,1,1,2
2867,203,9,1,1,1,2
2868,204,9,0,2,0,2
2869,204,9,0,2,0,2
2870,204,9,0,2,0,2
2871,204,9,0,2,0,2
2872,204,9,0,2,0,2
2873,204,9,1,2,0,2
2874,204,9,0,2,0,2
2875,204,9,0,2,0,2
2876,204,9,0,2,0,2
2877,204,9,0,2,0,2
2878,204,9,0,2,0,2
2879,204,9,0,2,0,2
2880,204,9,1,2,0,2
2881,204,9,1,2,0,2
2882,204,9,0,2,0,2
2883,204,9,0,2,0,2
2884,204,9,0,2,0,2
2885,204,9,0,2,0,2
2886,204,9,0,2,0,2
2887,204,9,0,2,0,2
2888,205,9,0,1,1,2
2889,205,9,1,1,1,2
2890,205,9,0,1,1,2
2891,205,9,1,1,1,2
2892,205,9,0,1,1,2
2893,205,9,1,1,1,2
2894,205,9,1,1,1,2
2895,205,9,0,1,1,2
2896,205,9,0,1,1,2
2897,205,9,0,1,1,2
2898,205,9,1,1,1,2
2899,205,9,0,1,1,2
2900,205,9,1,1,1,2
2901,205,9,1,1,1,2
2902,205,9,0,1,1,2
2903,205,9,1,1,1,2
2904,205,9,1,1,1,2
2905,205,9,1,1,1,2
2906,205,9,0,1,1,2
2907,205,9,1,1,1,2
2908,206,9,0,2,0,2
2909,206,9,0,2,0,2
2910,206,9,0,2,0,2
2911,206,9,0,2,0,2
2912,206,9,0,2,0,2
2913,206,9,0,2,0,2
2914,206,9,0,2,0,2
2915,206,9,0,2,0,2
2916,206,9,0,2,0,2
2917,206,9,0,2,0,2
2918,206,9,0,2,0,2
2919,206,9,0,2,0,2
2920,206,9,0,2,0,2
2921,206,9,0,2,0,2
2922,206,9,0,2,0,2
2923,206,9,0,2,0,2
2924,206,9,0,2,0,2
2925,206,9,0,2,0,2
2926,206,9,0,2,0,2
2927,206,9,0,2,0,2
2928,207,9,1,2,1,2
2929,207,9,1,2,1,2
2930,207,9,0,2,1,2
2931,207,9,0,2,1,2
2932,207,9,0,2,1,2
2933,207,9,0,2,1,2
2934,207,9,0,2,1,2
2935,207,9,0,2,1,2
2936,207,9,0,2,1,2
2937,207,9,0,2,1,2
2938,207,9,0,2,1,2
2939,207,9,0,2,1,2
2940,207,9,0,2,1,2
2941,207,9,0,2,1,2
2942,207,9,0,2,1,2
2943,207,9,1,2,1,2
2944,207,9,0,2,1,2
2945,207,9,0,2,1,2
2946,207,9,0,2,1,2
2947,207,9,0,2,1,2
2948,208,9,0,2,1,2
2949,208,9,0,2,1,2
2950,208,9,0,2,1,2
2951,208,9,0,2,1,2
2952,208,9,0,2,1,2
2953,208,9,1,2,1,2
2954,208,9,0,2,1,2
2955,208,9,0,2,1,2
2956,208,9,0,2,1,2
2957,208,9,0,2,1,2
2958,208,9,0,2,1,2
2959,208,9,0,2,1,2
2960,208,9,0,2,1,2
2961,208,9,0,2,1,2
2962,208,9,0,2,1,2
2963,208,9,0,2,1,2
2964,208,9,1,2,1,2
2965,208,9,0,2,1,2
2966,208,9,0,2,1,2
2967,208,9,0,2,1,2
2968,209,9,0,1,1,2
2969,209,9,1,1,1,2
2970,209,9,0,1,1,2
2971,209,9,1,1,1,2
2972,209,9,0,1,1,2
2973,209,9,1,1,1,2
2974,209,9,0,1,1,2
2975,209,9,1,1,1,2
2976,209,9,0,1,1,2
2977,209,9,0,1,1,2
2978,209,9,1,1,1,2
2979,209,9,0,1,1,2
2980,209,9,1,1,1,2
2981,209,9,0,1,1,2
2982,209,9,1,1,1,2
2983,209,9,0,1,1,2
2984,209,9,0,1,1,2
2985,209,9,1,1,1,2
2986,209,9,0,1,1,2
2987,209,9,1,1,1,2
2988,210,9,0,2,1,2
2989,210,9,0,2,1,2
2990,210,9,0,2,1,2
2991,210,9,1,2,1,2
2992,210,9,0,2,1,2
2993,210,9,0,2,1,2
2994,210,9,0,2,1,2
2995,210,9,0,2,1,2
2996,210,9,0,2,1,2
2997,210,9,0,2,1,2
2998,210,9,0,2,1,2
2999,210,9,0,2,1,2
3000,210,9,0,2,1,2
3001,210,9,1,2,1,2
3002,210,9,0,2,1,2
3003,210,9,0,2,1,2
3004,210,9,0,2,1,2
3005,210,9,0,2,1,2
3006,210,9,0,2,1,2
3007,210,9,0,2,1,2
3008,211,9,0,0,0,2
3009,211,9,0,0,0,2
3010,211,9,1,0,0,2
3011,211,9,0,0,0,2
3012,211,9,0,0,0,2
3013,211,9,0,0,0,2
3014,211,9,0,0,0,2
3015,211,9,0,0,0,2
3016,211,9,0,0,0,2
3017,211,9,0,0,0,2
3018,211,9,0,0,0,2
3019,211,9,0,0,0,2
3020,211,9,0,0,0,2
3021,211,9,0,0,0,2
3022,211,9,0,0,0,2
3023,211,9,0,0,0,2
3024,211,9,1,0,0,2
3025,211,9,0,0,0,2
3026,211,9,0,0,0,2
3027,211,9,0,0,0,2
3028,212,9,0,0,0,2
3029,212,9,1,0,0,2
3030,212,9,0,0,0,2
3031,212,9,0,0,0,2
3032,212,9,0,0,0,2
3033,212,9,1,0,0,2
3034,212,9,0,0,0,2
3035,212,9,0,0,0,2
3036,212,9,0,0,0,2
3037,212,9,0,0,0,2
3038,212,9,0,0,0,2
3039,212,9,0,0,0,2
3040,212,9,0,0,0,2
3041,212,9,0,0,0,2
3042,212,9,1,0,0,2
3043,212,9,0,0,0,2
3044,212,9,1,0,0,2
3045,212,9,0,0,0,2
3046,212,9,1,0,0,2
3047,212,9,0,0,0,2
3048,213,9,0,0,0,2
3049,213,9,0,0,0,2
3050,213,9,0,0,0,2
3051,213,9,0,0,0,2
3052,213,9,0,0,0,2
3053,213,9,0,0,0,2
3054,213,9,0,0,0,2
3055,213,9,0,0,0,2
3056,213,9,0,0,0,2
3057,213,9,0,0,0,2
3058,213,9,0,0,0,2
3059,213,9,0,0,0,2
3060,213,9,0,0,0,2
3061,213,9,0,0,0,2
3062,213,9,0,0,0,2
3063,213,9,0,0,0,2
3064,213,9,0,0,0,2
3065,213,9,0,0,0,2
3066,213,9,0,0,0,2
3067,213,9,0,0,0,2
3068,214,9,0,0,1,2
3069,214,9,1,0,1,2
3070,214,9,0,0,1,2
3071,214,9,1,0,1,2
3072,214,9,0,0,1,2
3073,214,9,1,0,1,2
3074,214,9,1,0,1,2
3075,214,9,0,0,1,2
3076,214,9,1,0,1,2
3077,214,9,0,0,1,2
3078,214,9,0,0,1,2
3079,214,9,0,0,1,2
3080,214,9,0,0,1,2
3081,214,9,0,0,1,2
3082,214,9,1,0,1,2
3083,214,9,0,0,1,2
3084,214,9,0,0,1,2
3085,214,9,0,0,1,2
3086,214,9,1,0,1,2
3087,214,9,1,0,1,2
3088,215,9,0,0,1,2
3089,215,9,0,0,1,2
3090,215,9,0,0,1,2
3091,215,9,0,0,1,2
3092,215,9,0,0,1,2
3093,215,9,0,0,1,2
3094,215,9,0,0,1,2
3095,215,9,0,0,1,2
3096,215,9,0,0,1,2
3097,215,9,0,0,1,2
3098,215,9,0,0,1,2
3099,215,9,0,0,1,2
3100,215,9,1,0,1,2
3101,215,9,0,0,1,2
3102,215,9,0,0,1,2
3103,215,9,0,0,1,2
3104,215,9,0,0,1,2
3105,215,9,0,0,1,2
3106,215,9,0,0,1,2
3107,215,9,0,0,1,2
3108,216,9,0,0,1,1
3109,216,9,0,0,1,1
3110,216,9,1,0,1,1
3111,216,9,0,0,1,1
3112,216,9,0,0,1,1
3113,216,9,1,0,1,1
3114,216,9,0,0,1,1
3115,216,9,0,0,1,1
3116,216,9,0,0,1,1
3117,216,9,0,0,1,1
3118,216,9,0,0,1,1
3119,216,9,0,0,1,1
3120,216,9,0,0,1,1
3121,216,9,1,0,1,1
3122,216,9,1,0,1,1
3123,216,9,0,0,1,1
3124,216,9,0,0,1,1
3125,216,9,1,0,1,1
3126,216,9,1,0,1,1
3127,216,9,0,0,1,1
3128,217,9,0,0,1,2
3129,217,9,0,0,1,2
3130,217,9,0,0,1,2
3131,217,9,0,0,1,2
3132,217,9,0,0,1,2
3133,217,9,0,0,1,2
3134,217,9,0,0,1,2
3135,217,9,0,0,1,2
3136,217,9,0,0,1,2
3137,217,9,0,0,1,2
3138,217,9,0,0,1,2
3139,217,9,1,0,1,2
3140,217,9,1,0,1,2
3141,217,9,0,0,1,2
3142,217,9,1,0,1,2
3143,217,9,0,0,1,2
3144,217,9,0,0,1,2
3145,217,9,0,0,1,2
3146,217,9,0,0,1,2
3147,217,9,0,0,1,2
3148,218,9,1,0,0,2
3149,218,9,0,0,0,2
3150,218,9,0,0,0,2
3151,218,9,0,0,0,2
3152,218,9,0,0,0,2
3153,218,9,1,0,0,2
3154,218,9,0,0,0,2
3155,218,9,0,0,0,2
3156,218,9,0,0,0,2
3157,218,9,0,0,0,2
3158,218,9,0,0,0,2
3159,218,9,1,0,0,2
3160,218,9,1,0,0,2
3161,218,9,0,0,0,2
3162,218,9,0,0,0,2
3163,218,9,0,0,0,2
3164,218,9,0,0,0,2
3165,218,9,0,0,0,2
3166,218,9,1,0,0,2
3167,218,9,0,0,0,2
3168,219,9,0,0,1,1
3169,219,9,0,0,1,1
3170,219,9,0,0,1,1
3171,219,9,0,0,1,1
3172,219,9,0,0,1,1
3173,219,9,0,0,1,1
3174,219,9,0,0,1,1
3175,219,9,0,0,1,1
3176,219,9,0,0,1,1
3177,219,9,0,0,1,1
3178,219,9,0,0,1,1
3179,219,9,0,0,1,1
3180,219,9,0,0,1,1
3181,219,9,0,0,1,1
3182,219,9,0,0,1,1
3183,219,9,0,0,1,1
3184,219,9,0,0,1,1
3185,219,9,0,0,1,1
3186,219,9,0,0,1,1
3187,219,9,0,0,1,1
3188,220,9,0,0,0,1
3189,220,9,0,0,0,1
3190,220,9,0,0,0,1
3191,220,9,0,0,0,1
3192,220,9,0,0,0,1
3193,220,9,0,0,0,1
3194,220,9,0,0,0,1
3195,220,9,0,0,0,1
3196,220,9,0,0,0,1
3197,220,9,0,0,0,1
3198,220,9,0,0,0,1
3199,220,9,0,0,0,1
3200,220,9,1,0,0,1
3201,220,9,0,0,0,1
3202,220,9,0,0,0,1
3203,220,9,0,0,0,1
3204,220,9,0,0,0,1
3205,220,9,0,0,0,1
3206,220,9,0,0,0,1
3207,220,9,0,0,0,1
3208,221,9,0,0,0,2
3209,221,9,0,0,0,2
3210,221,9,0,0,0,2
3211,221,9,0,0,0,2
3212,221,9,0,0,0,2
3213,221,9,0,0,0,2
3214,221,9,1,0,0,2
3215,221,9,0,0,0,2
3216,221,9,0,0,0,2
3217,221,9,0,0,0,2
3218,221,9,0,0,0,2
3219,221,9,0,0,0,2
3220,221,9,1,0,0,2
3221,221,9,0,0,0,2
3222,221,9,1,0,0,2
3223,221,9,0,0,0,2
3224,221,9,0,0,0,2
3225,221,9,0,0,0,2
3226,221,9,1,0,0,2
3227,221,9,0,0,0,2
3228,222,9,0,0,1,1
3229,222,9,1,0,1,1
3230,222,9,0,0,1,1
3231,222,9,0,0,1,1
3232,222,9,0,0,1,1
3233,222,9,0,0,1,1
3234,222,9,0,0,1,1
3235,222,9,0,0,1,1
3236,222,9,0,0,1,1
3237,222,9,0,0,1,1
3238,222,9,0,0,1,1
3239,222,9,0,0,1,1
3240,222,9,1,0,1,1
3241,222,9,0,0,1,1
3242,222,9,0,0,1,1
3243,222,9,0,0,1,1
3244,222,9,0,0,1,1
3245,222,9,0,0,1,1
3246,222,9,0,0,1,1
3247,222,9,0,0,1,1
3248,223,9,0,0,0,2
3249,223,9,0,0,0,2
3250,223,9,0,0,0,2
3251,223,9,0,0,0,2
3252,223,9,0,0,0,2
3253,223,9,1,0,0,2
3254,223,9,0,0,0,2
3255,223,9,0,0,0,2
3256,223,9,0,0,0,2
3257,223,9,0,0,0,2
3258,223,9,0,0,0,2
3259,223,9,0,0,0,2
3260,223,9,0,0,0,2
3261,223,9,1,0,0,2
3262,223,9,1,0,0,2
3263,223,9,0,0,0,2
3264,223,9,0,0,0,2
3265,223,9,0,0,0,2
3266,223,9,1,0,0,2
3267,223,9,0,0,0,2
3268,224,9,0,0,1,2
3269,224,9,0,0,1,2
3270,224,9,0,0,1,2
3271,224,9,0,0,1,2
3272,224,9,0,0,1,2
3273,224,9,0,0,1,2
3274,224,9,0,0,1,2
3275,224,9,0,0,1,2
3276,224,9,0,0,1,2
3277,224,9,0,0,1,2
3278,224,9,0,0,1,2
3279,224,9,0,0,1,2
3280,224,9,0,0,1,2
3281,224,9,1,0,1,2
3282,224,9,1,0,1,2
3283,224,9,0,0,1,2
3284,224,9,0,0,1,2
3285,224,9,0,0,1,2
3286,224,9,0,0,1,2
3287,224,9,1,0,1,2
3288,225,9,0,0,0,1
3289,225,9,0,0,0,1
3290,225,9,0,0,0,1
3291,225,9,0,0,0,1
3292,225,9,0,0,0,1
3293,225,9,0,0,0,1
3294,225,9,0,0,0,1
3295,225,9,0,0,0,1
3296,225,9,0,0,0,1
3297,225,9,0,0,0,1
3298,225,9,0,0,0,1
3299,225,9,0,0,0,1
3300,225,9,0,0,0,1
3301,225,9,0,0,0,1
3302,225,9,0,0,0,1
3303,225,9,0,0,0,1
3304,225,9,0,0,0,1
3305,225,9,0,0,0,1
3306,225,9,1,0,0,1
3307,225,9,0,0,0,1
3308,226,9,0,0,0,2
3309,226,9,1,0,0,2
3310,226,9,0,0,0,2
3311,226,9,0,0,0,2
3312,226,9,0,0,0,2
3313,226,9,0,0,0,2
3314,226,9,1,0,0,2
3315,226,9,0,0,0,2
3316,226,9,0,0,0,2
3317,226,9,0,0,0,2
3318,226,9,0,0,0,2
3319,226,9,0,0,0,2
3320,226,9,0,0,0,2
3321,226,9,0,0,0,2
3322,226,9,1,0,0,2
3323,226,9,0,0,0,2
3324,226,9,1,0,0,2
3325,226,9,0,0,0,2
3326,226,9,0,0,0,2
3327,226,9,0,0,0,2
3328,227,9,0,0,1,1
3329,227,9,0,0,1,1
3330,227,9,0,0,1,1
3331,227,9,0,0,1,1
3332,227,9,0,0,1,1
3333,227,9,0,0,1,1
3334,227,9,0,0,1,1
3335,227,9,1,0,1,1
3336,227,9,0,0,1,1
3337,227,9,0,0,1,1
3338,227,9,0,0,1,1
3339,227,9,0,0,1,1
3340,227,9,1,0,1,1
3341,227,9,0,0,1,1
3342,227,9,1,0,1,1
3343,227,9,0,0,1,1
3344,227,9,0,0,1,1
3345,227,9,1,0,1,1
3346,227,9,0,0,1,1
3347,227,9,0,0,1,1
3348,228,9,0,0,1,1
3349,228,9,0,0,1,1
3350,228,9,0,0,1,1
3351,228,9,1,0,1,1
3352,228,9,0,0,1,1
3353,228,9,0,0,1,1
3354,228,9,0,0,1,1
3355,228,9,0,0,1,1
3356,228,9,0,0,1,1
3357,228,9,0,0,1,1
3358,228,9,0,0,1,1
3359,228,9,0,0,1,1
3360,228,9,0,0,1,1
3361,228,9,0,0,1,1
3362,228,9,1,0,1,1
3363,228,9,0,0,1,1
3364,228,9,0,0,1,1
3365,228,9,0,0,1,1
3366,228,9,1,0,1,1
3367,228,9,0,0,1,1
3368,229,9,0,0,1,2
3369,229,9,0,0,1,2
3370,229,9,0,0,1,2
3371,229,9,1,0,1,2
3372,229,9,0,0,1,2
3373,229,9,0,0,1,2
3374,229,9,0,0,1,2
3375,229,9,0,0,1,2
3376,229,9,0,0,1,2
3377,229,9,0,0,1,2
3378,229,9,0,0,1,2
3379,229,9,0,0,1,2
3380,229,9,0,0,1,2
3381,229,9,0,0,1,2
3382,229,9,0,0,1,2
3383,229,9,0,0,1,2
3384,229,9,0,0,1,2
3385,229,9,0,0,1,2
3386,229,9,0,0,1,2
3387,229,9,0,0,1,2
3388,230,9,0,0,1,2
3389,230,9,1,0,1,2
3390,230,9,0,0,1,2
3391,230,9,0,0,1,2
3392,230,9,0,0,1,2
3393,230,9,0,0,1,2
3394,230,9,0,0,1,2
3395,230,9,0,0,1,2
3396,230,9,1,0,1,2
3397,230,9,0,0,1,2
3398,230,9,0,0,1,2
3399,230,9,0,0,1,2
3400,230,9,1,0,1,2
3401,230,9,0,0,1,2
3402,230,9,1,0,1,2
3403,230,9,0,0,1,2
3404,230,9,0,0,1,2
3405,230,9,0,0,1,2
3406,230,9,1,0,1,2
3407,230,9,0,0,1,2
3408,231,10,0,1,0,2
3409,231,10,0,1,0,2
3410,231,10,0,1,0,2
3411,231,10,0,1,0,2
3412,231,10,0,1,0,2
3413,231,10,0,1,0,2
3414,231,10,0,1,0,2
3415,231,10,0,1,0,2
3416,231,10,0,1,0,2
3417,232,10,1,1,1,2
3418,232,10,0,1,1,2
3419,232,10,0,1,1,2
3420,232,10,0,1,1,2
3421,232,10,0,1,1,2
3422,232,10,1,1,1,2
3423,232,10,0,1,1,2
3424,232,10,0,1,1,2
3425,232,10,0,1,1,2
3426,233,10,0,1,0,2
3427,233,10,0,1,0,2
3428,233,10,0,1,0,2
3429,233,10,0,1,0,2
3430,233,10,0,1,0,2
3431,233,10,0,1,0,2
3432,233,10,0,1,0,2
3433,233,10,0,1,0,2
3434,233,10,0,1,0,2
3435,234,10,0,2,1,2
3436,234,10,0,2,1,2
3437,234,10,0,2,1,2
3438,234,10,0,2,1,2
3439,234,10,0,2,1,2
3440,234,10,0,2,1,2
3441,234,10,0,2,1,2
3442,234,10,1,2,1,2
3443,234,10,0,2,1,2
3444,235,10,0,1,1,2
3445,235,10,1,1,1,2
3446,235,10,0,1,1,2
3447,235,10,0,1,1,2
3448,235,10,0,1,1,2
3449,235,10,0,1,1,2
3450,235,10,0,1,1,2
3451,235,10,1,1,1,2
3452,235,10,0,1,1,2
3453,236,10,0,2,1,1
3454,236,10,0,2,1,1
3455,236,10,1,2,1,1
3456,236,10,0,2,1,1
3457,236,10,0,2,1,1
3458,236,10,0,2,1,1
3459,236,10,0,2,1,1
3460,236,10,0,2,1,1
3461,236,10,0,2,1,1
3462,237,10,0,1,1,1
3463,237,10,0,1,1,1
3464,237,10,0,1,1,1
3465,237,10,0,1,1,1
3466,237,10,0,1,1,1
3467,237,10,0,1,1,1
3468,237,10,0,1,1,1
3469,237,10,1,1,1,1
3470,237,10,0,1,1,1
3471,238,10,1,1,0,0
3472,238,10,0,1,0,0
3473,238,10,0,1,0,0
3474,238,10,0,1,0,0
3475,238,10,0,1,0,0
3476,238,10,1,1,0,0
3477,238,10,0,1,0,0
3478,238,10,1,1,0,0
3479,238,10,0,1,0,0
3480,239,10,1,1,1,1
3481,239,10,0,1,1,1
3482,239,10,0,1,1,1
3483,239,10,1,1,1,1
3484,239,10,0,1,1,1
3485,239,10,1,1,1,1
3486,239,10,0,1,1,1
3487,239,10,1,1,1,1
3488,239,10,1,1,1,1
3489,240,10,0,0,1,1
3490,240,10,1,0,1,1
3491,240,10,0,0,1,1
3492,240,10,0,0,1,1
3493,240,10,0,0,1,1
3494,240,10,0,0,1,1
3495,240,10,0,0,1,1
3496,240,10,1,0,1,1
3497,240,10,1,0,1,1
3498,241,10,0,0,0,2
3499,241,10,0,0,0,2
3500,241,10,0,0,0,2
3501,241,10,0,0,0,2
3502,241,10,1,0,0,2
3503,241,10,0,0,0,2
3504,241,10,0,0,0,2
3505,241,10,0,0,0,2
3506,241,10,0,0,0,2
3507,242,10,0,0,0,1
3508,242,10,0,0,0,1
3509,242,10,0,0,0,1
3510,242,10,0,0,0,1
3511,242,10,0,0,0,1
3512,242,10,1,0,0,1
3513,242,10,0,0,0,1
3514,242,10,0,0,0,1
3515,242,10,0,0,0,1
3516,243,10,0,0,0,1
3517,243,10,0,0,0,1
3518,243,10,0,0,0,1
3519,243,10,0,0,0,1
3520,243,10,0,0,0,1
3521,243,10,0,0,0,1
3522,243,10,0,0,0,1
3523,243,10,0,0,0,1
3524,243,10,1,0,0,1
3525,244,10,0,0,0,1
3526,244,10,0,0,0,1
3527,244,10,0,0,0,1
3528,244,10,0,0,0,1
3529,244,10,0,0,0,1
3530,244,10,0,0,0,1
3531,244,10,0,0,0,1
3532,244,10,0,0,0,1
3533,244,10,0,0,0,1
3534,245,10,0,0,0,1
3535,245,10,1,0,0,1
3536,245,10,0,0,0,1
3537,245,10,0,0,0,1
3538,245,10,0,0,0,1
3539,245,10,0,0,0,1
3540,245,10,0,0,0,1
3541,245,10,1,0,0,1
3542,245,10,1,0,0,1
3543,246,10,0,0,0,2
3544,246,10,0,0,0,2
3545,246,10,0,0,0,2
3546,246,10,0,0,0,2
3547,246,10,0,0,0,2
3548,246,10,0,0,0,2
3549,246,10,0,0,0,2
3550,246,10,0,0,0,2
3551,246,10,0,0,0,2
3552,247,10,0,0,1,2
3553,247,10,0,0,1,2
3554,247,10,0,0,1,2
3555,247,10,1,0,1,2
3556,247,10,1,0,1,2
3557,247,10,0,0,1,2
3558,247,10,1,0,1,2
3559,247,10,1,0,1,2
3560,247,10,1,0,1,2
3561,248,10,0,0,0,2
3562,248,10,0,0,0,2
3563,248,10,0,0,0,2
3564,248,10,0,0,0,2
3565,248,10,0,0,0,2
3566,248,10,0,0,0,2
3567,248,10,0,0,0,2
3568,248,10,0,0,0,2
3569,248,10,1,0,0,2
3570,249,11,0,1,1,2
3571,249,11,1,1,1,2
3572,249,11,0,1,1,2
3573,249,11,0,1,1,2
3574,249,11,0,1,1,2
3575,249,11,0,1,1,2
3576,249,11,0,1,1,2
3577,249,11,0,1,1,2
3578,249,11,0,1,1,2
3579,249,11,0,1,1,2
3580,249,11,0,1,1,2
3581,249,11,0,1,1,2
3582,249,11,0,1,1,2
3583,249,11,0,1,1,2
3584,249,11,0,1,1,2
3585,249,11,0,1,1,2
3586,249,11,0,1,1,2
3587,249,11,0,1,1,2
3588,249,11,1,1,1,2
3589,249,11,0,1,1,2
3590,249,11,0,1,1,2
3591,250,11,0,1,1,2
3592,250,11,1,1,1,2
3593,250,11,0,1,1,2
3594,250,11,0,1,1,2
3595,250,11,0,1,1,2
3596,250,11,0,1,1,2
3597,250,11,0,1,1,2
3598,250,11,0,1,1,2
3599,250,11,0,1,1,2
3600,250,11,0,1,1,2
3601,250,11,0,1,1,2
3602,250,11,0,1,1,2
3603,250,11,1,1,1,2
3604,250,11,0,1,1,2
3605,250,11,0,1,1,2
3606,250,11,0,1,1,2
3607,250,11,0,1,1,2
3608,250,11,0,1,1,2
3609,250,11,0,1,1,2
3610,250,11,0,1,1,2
3611,250,11,0,1,1,2
3612,251,11,0,2,1,0
3613,251,11,0,2,1,0
3614,251,11,0,2,1,0
3615,251,11,0,2,1,0
3616,251,11,0,2,1,0
3617,251,11,0,2,1,0
3618,251,11,0,2,1,0
3619,251,11,0,2,1,0
3620,251,11,0,2,1,0
3621,251,11,0,2,1,0
3622,251,11,0,2,1,0
3623,251,11,0,2,1,0
3624,251,11,0,2,1,0
3625,251,11,0,2,1,0
3626,251,11,0,2,1,0
3627,251,11,0,2,1,0
3628,251,11,0,2,1,0
3629,251,11,0,2,1,0
3630,251,11,0,2,1,0
3631,251,11,0,2,1,0
3632,251,11,0,2,1,0
3633,252,11,0,1,0,1
3634,252,11,0,1,0,1
3635,252,11,0,1,0,1
3636,252,11,0,1,0,1
3637,252,11,0,1,0,1
3638,252,11,0,1,0,1
3639,252,11,0,1,0,1
3640,252,11,0,1,0,1
3641,252,11,0,1,0,1
3642,252,11,0,1,0,1
3643,252,11,0,1,0,1
3644,252,11,0,1,0,1
3645,252,11,0,1,0,1
3646,252,11,0,1,0,1
3647,252,11,0,1,0,1
3648,252,11,0,1,0,1
3649,252,11,0,1,0,1
3650,252,11,0,1,0,1
3651,252,11,0,1,0,1
3652,252,11,0,1,0,1
3653,252,11,0,1,0,1
3654,253,11,0,2,0,1
3655,253,11,0,2,0,1
3656,253,11,0,2,0,1
3657,253,11,0,2,0,1
3658,253,11,0,2,0,1
3659,253,11,0,2,0,1
3660,253,11,1,2,0,1
3661,253,11,0,2,0,1
3662,253,11,0,2,0,1
3663,253,11,1,2,0,1
3664,253,11,0,2,0,1
3665,253,11,0,2,0,1
3666,253,11,0,2,0,1
3667,253,11,0,2,0,1
3668,253,11,0,2,0,1
3669,253,11,0,2,0,1
3670,253,11,1,2,0,1
3671,253,11,0,2,0,1
3672,253,11,0,2,0,1
3673,253,11,0,2,0,1
3674,253,11,0,2,0,1
3675,254,11,0,2,1,2
3676,254,11,0,2,1,2
3677,254,11,0,2,1,2
3678,254,11,0,2,1,2
3679,254,11,0,2,1,2
3680,254,11,0,2,1,2
3681,254,11,0,2,1,2
3682,254,11,0,2,1,2
3683,254,11,0,2,1,2
3684,254,11,0,2,1,2
3685,254,11,0,2,1,2
3686,254,11,0,2,1,2
3687,254,11,0,2,1,2
3688,254,11,0,2,1,2
3689,254,11,0,2,1,2
3690,254,11,0,2,1,2
3691,254,11,0,2,1,2
3692,254,11,0,2,1,2
3693,254,11,0,2,1,2
3694,254,11,0,2,1,2
3695,254,11,0,2,1,2
3696,255,11,0,1,0,1
3697,255,11,0,1,0,1
3698,255,11,0,1,0,1
3699,255,11,1,1,0,1
3700,255,11,1,1,0,1
3701,255,11,0,1,0,1
3702,255,11,0,1,0,1
3703,255,11,1,1,0,1
3704,255,11,0,1,0,1
3705,255,11,1,1,0,1
3706,255,11,1,1,0,1
3707,255,11,1,1,0,1
3708,255,11,0,1,0,1
3709,255,11,0,1,0,1
3710,255,11,0,1,0,1
3711,255,11,0,1,0,1
3712,255,11,0,1,0,1
3713,255,11,0,1,0,1
3714,255,11,0,1,0,1
3715,255,11,1,1,0,1
3716,255,11,0,1,0,1
3717,256,11,0,1,0,2
3718,256,11,0,1,0,2
3719,256,11,0,1,0,2
3720,256,11,0,1,0,2
3721,256,11,1,1,0,2
3722,256,11,0,1,0,2
3723,256,11,0,1,0,2
3724,256,11,0,1,0,2
3725,256,11,0,1,0,2
3726,256,11,0,1,0,2
3727,256,11,0,1,0,2
3728,256,11,0,1,0,2
3729,256,11,0,1,0,2
3730,256,11,0,1,0,2
3731,256,11,0,1,0,2
3732,256,11,0,1,0,2
3733,256,11,0,1,0,2
3734,256,11,0,1,0,2
3735,256,11,0,1,0,2
3736,256,11,0,1,0,2
3737,256,11,0,1,0,2
3738,257,11,0,1,0,1
3739,257,11,0,1,0,1
3740,257,11,0,1,0,1
3741,257,11,1,1,0,1
3742,257,11,1,1,0,1
3743,257,11,0,1,0,1
3744,257,11,0,1,0,1
3745,257,11,1,1,0,1
3746,257,11,0,1,0,1
3747,257,11,1,1,0,1
3748,257,11,0,1,0,1
3749,257,11,0,1,0,1
3750,257,11,1,1,0,1
3751,257,11,0,1,0,1
3752,257,11,0,1,0,1
3753,257,11,0,1,0,1
3754,257,11,0,1,0,1
3755,257,11,0,1,0,1
3756,257,11,1,1,0,1
3757,257,11,0,1,0,1
3758,257,11,0,1,0,1
3759,258,11,0,1,1,1
3760,258,11,0,1,1,1
3761,258,11,1,1,1,1
3762,258,11,1,1,1,1
3763,258,11,1,1,1,1
3764,258,11,0,1,1,1
3765,258,11,0,1,1,1
3766,258,11,1,1,1,1
3767,258,11,0,1,1,1
3768,258,11,0,1,1,1
3769,258,11,0,1,1,1
3770,258,11,0,1,1,1
3771,258,11,0,1,1,1
3772,258,11,0,1,1,1
3773,258,11,0,1,1,1
3774,258,11,0,1,1,1
3775,258,11,0,1,1,1
3776,258,11,0,1,1,1
3777,258,11,1,1,1,1
3778,258,11,0,1,1,1
3779,258,11,0,1,1,1
3780,259,11,0,1,0,1
3781,259,11,0,1,0,1
3782,259,11,0,1,0,1
3783,259,11,0,1,0,1
3784,259,11,0,1,0,1
3785,259,11,0,1,0,1
3786,259,11,0,1,0,1
3787,259,11,0,1,0,1
