age,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,gender_male,race_Asian/Pacific Islander/Asian-American,race_Black/African American,race_European/Caucasian-American,race_Latino/Hispanic American,race_Other,race_Unknown,race_o_Asian/Pacific Islander/Asian-American,race_o_Black/African American,race_o_European/Caucasian-American,race_o_Latino/Hispanic American,race_o_Other,race_o_Unknown,field_Arts/Humanities,field_Business/Finance,field_Education,field_Engineering/Tech,field_Journalism/Communications,field_Law,field_Math/Statistics,field_Medicine/Health,field_Natural Sciences,field_Other,field_Social Sciences,field_Unknown
25.0,24.0,1.0,1.0,7.0,3.0,17.0,16.0,17.0,17.0,17.0,16.0,7.0,7.0,8.0,8.0,8.0,7.0,15.0,25.0,20.0,15.0,10.0,15.0,7.0,9.0,7.0,8.0,5.0,7.0,8.0,7.0,5.0,5.0,5.0,2.0,2.0,5.0,9.0,7.0,8.0,6.0,5.0,6.0,10.0,8.0,8.0,10.0,7.0,9.0,7.0,7.0,-0.15000000000000005,5.0,-4.440892098500626e-16,6.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,28.0,3.0,0.0,7.0,3.0,16.0,25.0,20.0,12.0,12.0,15.0,8.0,8.0,9.0,8.0,7.0,7.0,15.0,25.0,20.0,15.0,10.0,15.0,7.0,9.0,7.0,8.0,5.0,5.0,7.0,7.0,5.0,6.0,6.0,2.0,2.0,5.0,9.0,7.0,8.0,6.0,5.0,6.0,10.0,8.0,8.0,10.0,7.0,9.0,7.0,7.0,-0.09,5.0,-4.440892098500626e-16,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,24.0,1.0,0.0,7.0,3.0,25.0,7.0,35.0,20.0,8.0,5.0,4.0,7.0,6.0,5.0,5.0,3.0,15.0,25.0,20.0,15.0,10.0,15.0,7.0,9.0,7.0,8.0,5.0,4.0,6.0,6.0,7.0,5.0,4.0,2.0,2.0,5.0,9.0,7.0,8.0,6.0,5.0,6.0,10.0,8.0,8.0,10.0,7.0,9.0,7.0,7.0,0.27,5.0,-4.440892098500626e-16,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,28.0,3.0,0.0,7.0,3.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,6.0,8.0,9.0,7.0,8.0,6.0,15.0,25.0,20.0,15.0,10.0,15.0,7.0,9.0,7.0,8.0,5.0,4.0,7.0,6.0,4.0,5.0,4.0,2.0,2.0,5.0,9.0,7.0,8.0,6.0,5.0,6.0,10.0,8.0,8.0,10.0,7.0,9.0,7.0,7.0,0.12,5.0,-4.440892098500626e-16,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,27.0,2.0,1.0,7.0,3.0,60.0,10.0,10.0,10.0,10.0,0.0,7.0,7.0,7.0,6.0,7.818582800380443,6.9221330530421925,15.0,25.0,20.0,15.0,10.0,15.0,7.0,9.0,7.0,8.0,5.0,6.0,8.0,9.0,7.0,9.0,6.0,2.0,2.0,5.0,9.0,7.0,8.0,6.0,5.0,6.0,10.0,8.0,8.0,10.0,7.0,9.0,7.0,7.0,0.58,5.0,-4.440892098500626e-16,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,27.0,2.0,0.0,7.0,3.0,55.000000000000014,10.0,15.0,15.0,5.0,0.0,7.0,9.0,9.0,9.0,8.0,6.0,15.0,25.0,20.0,15.0,10.0,15.0,7.0,9.0,7.0,8.0,5.0,8.0,7.0,7.0,7.0,8.0,6.0,2.0,2.0,5.0,9.0,7.0,8.0,6.0,5.0,6.0,10.0,8.0,8.0,10.0,7.0,9.0,7.0,7.0,0.53,5.0,-4.440892098500626e-16,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,26.0,2.0,1.0,-4.440892098500626e-16,1.0,30.0,25.0,20.0,10.0,10.0,5.0,8.0,9.0,9.0,7.0,9.0,7.0,5.0,30.0,20.0,10.0,5.0,30.0,9.0,8.0,5.0,9.0,3.0,4.0,7.0,6.0,6.0,5.0,8.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,0.4,5.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,30.0,2.0,1.0,-4.440892098500626e-16,1.0,30.0,20.0,30.0,10.0,5.0,5.0,7.0,8.0,8.0,6.0,7.0,6.0,5.0,30.0,20.0,10.0,5.0,30.0,9.0,8.0,5.0,9.0,3.0,6.0,6.0,6.0,5.0,8.0,3.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,0.33,5.0,3.0,5.209884643586174,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,24.0,4.0,0.0,-4.440892098500626e-16,1.0,17.0,16.0,17.0,17.0,17.0,16.0,6.0,8.0,8.0,6.0,8.0,5.0,5.0,30.0,20.0,10.0,5.0,30.0,9.0,8.0,5.0,9.0,3.0,2.0,7.0,7.0,3.0,6.0,2.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,-0.29999999999999993,5.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,28.0,0.0,1.0,-4.440892098500626e-16,1.0,16.0,25.0,20.0,12.0,12.0,15.0,7.0,8.0,9.0,6.0,9.0,6.0,5.0,30.0,20.0,10.0,5.0,30.0,9.0,8.0,5.0,9.0,3.0,3.5,5.0,7.5,2.0,8.0,5.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,0.29,5.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,24.0,4.0,1.0,-4.440892098500626e-16,1.0,25.0,7.0,35.0,20.0,8.0,5.0,6.0,7.0,6.0,6.0,4.0,8.0,5.0,30.0,20.0,10.0,5.0,30.0,9.0,8.0,5.0,9.0,3.0,1.0,3.0,7.0,1.0,9.0,2.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,0.58,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,28.0,0.0,1.0,-4.440892098500626e-16,1.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,6.0,10.0,9.0,8.0,8.0,9.0,5.0,30.0,20.0,10.0,5.0,30.0,9.0,8.0,5.0,9.0,3.0,8.0,8.0,8.0,5.0,5.0,5.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,0.2,5.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,27.0,1.0,0.0,-4.440892098500626e-16,1.0,60.0,10.0,10.0,10.0,10.0,0.0,4.0,8.0,8.0,5.0,7.0,6.0,5.0,30.0,20.0,10.0,5.0,30.0,9.0,8.0,5.0,9.0,3.0,5.0,7.0,8.0,6.0,9.0,7.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,0.42,5.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,27.0,1.0,1.0,-4.440892098500626e-16,1.0,55.000000000000014,10.0,15.0,15.0,5.0,0.0,6.549582649285338,8.204126564779246,8.234065501775367,6.1564030839314,7.809046652184313,6.374584389096036,5.0,30.0,20.0,10.0,5.0,30.0,9.0,8.0,5.0,9.0,3.0,4.0,7.0,6.0,3.0,9.0,3.0,6.0,2.0,5.0,8.0,5.0,6.0,5.0,2.0,9.0,9.0,8.0,9.0,9.0,6.0,6.0,4.0,7.0,0.48,5.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,26.0,4.0,1.0,1.0,1.0,30.0,25.0,20.0,10.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0,9.0,10.0,10.0,40.0,10.0,15.0,15.0,8.0,9.0,7.0,10.0,7.0,10.0,10.0,10.0,9.0,10.0,10.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,0.72,5.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,30.0,8.0,1.0,1.0,1.0,30.0,20.0,30.0,10.0,5.0,5.0,7.0,8.0,7.0,7.0,7.0,7.0,10.0,10.0,40.0,10.0,15.0,15.0,8.0,9.0,7.0,10.0,7.0,5.0,9.0,8.0,6.0,6.0,2.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,0.51,5.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,24.0,2.0,0.0,1.0,1.0,17.0,16.0,17.0,17.0,17.0,16.0,7.0,7.0,7.0,8.0,8.0,7.0,10.0,10.0,40.0,10.0,15.0,15.0,8.0,9.0,7.0,10.0,7.0,8.0,9.0,9.0,8.0,9.0,7.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,-0.09,5.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,28.0,6.0,1.0,1.0,1.0,16.0,25.0,20.0,12.0,12.0,15.0,7.0,7.0,8.0,6.0,7.0,5.0,10.0,10.0,40.0,10.0,15.0,15.0,8.0,9.0,7.0,10.0,7.0,4.0,8.0,7.0,6.0,8.0,5.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,0.15,5.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,24.0,2.0,1.0,1.0,1.0,25.0,7.0,35.0,20.0,8.0,5.0,9.0,8.0,8.0,9.0,6.0,5.0,10.0,10.0,40.0,10.0,15.0,15.0,8.0,9.0,7.0,10.0,7.0,6.0,7.0,9.0,9.0,10.0,8.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,0.34,5.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,28.0,6.0,1.0,1.0,1.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,6.0,6.0,9.0,7.0,9.0,7.0,10.0,10.0,40.0,10.0,15.0,15.0,8.0,9.0,7.0,10.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,0.37,5.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,27.0,5.0,0.0,1.0,1.0,60.0,10.0,10.0,10.0,10.0,0.0,8.0,7.0,6.0,7.0,5.0,7.0,10.0,10.0,40.0,10.0,15.0,15.0,8.0,9.0,7.0,10.0,7.0,6.0,7.0,8.0,8.0,9.0,5.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,0.6299999999999999,5.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,27.0,5.0,1.0,1.0,1.0,55.000000000000014,10.0,15.0,15.0,5.0,0.0,7.0,9.0,9.0,9.0,7.0,6.0,10.0,10.0,40.0,10.0,15.0,15.0,8.0,9.0,7.0,10.0,7.0,7.0,6.0,7.0,5.0,7.0,3.0,8.0,4.0,5.0,10.0,8.0,8.0,7.0,4.0,3.0,9.0,7.0,8.0,7.0,4.0,5.0,6.0,4.0,0.57,5.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,26.0,1.0,0.0,5.0,5.0,30.0,25.0,20.0,10.0,10.0,5.0,9.0,8.0,8.0,7.0,6.997224636597582,7.0,20.0,10.0,30.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,6.0,9.0,8.0,8.0,9.0,1.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,0.13,7.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,30.0,5.0,0.0,5.0,5.0,30.0,20.0,30.0,10.0,5.0,5.0,7.0,8.0,6.0,7.0,7.0,6.0,20.0,10.0,30.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,9.0,6.0,9.0,4.772373158997008,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,-0.18999999999999997,7.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,24.0,1.0,1.0,5.0,5.0,17.0,16.0,17.0,17.0,17.0,16.0,8.0,6.0,7.0,7.0,6.0,6.0,20.0,10.0,30.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,4.0,8.0,7.0,6.0,6.0,3.8806774742199286,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,0.19,7.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,28.0,3.0,0.0,5.0,5.0,16.0,25.0,20.0,12.0,12.0,15.0,8.0,8.0,8.0,7.0,7.0,6.0,20.0,10.0,30.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,2.0,7.0,8.0,5.0,9.0,3.4086264080800777,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,-0.22999999999999995,7.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,24.0,1.0,0.0,5.0,5.0,25.0,7.0,35.0,20.0,8.0,5.0,4.0,4.0,3.9999999999999996,2.0,2.0,1.0,20.0,10.0,30.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,2.0,2.0,7.0,2.0,8.0,1.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,0.21,7.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,28.0,3.0,0.0,5.0,5.0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,5.0,6.0,8.0,5.0,8.0,4.0,20.0,10.0,30.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,8.0,5.0,8.0,4.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,-0.28,7.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,27.0,2.0,1.0,5.0,5.0,60.0,10.0,10.0,10.0,10.0,0.0,8.0,6.0,6.0,7.0,6.0,8.0,20.0,10.0,30.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,9.0,8.0,9.0,9.0,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,0.48,7.0,2.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,27.0,2.0,0.0,5.0,5.0,55.000000000000014,10.0,15.0,15.0,5.0,0.0,6.0,9.0,9.0,7.0,7.0,5.0,20.0,10.0,30.0,20.0,10.0,10.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0,7.0,8.0,5.22212803044726,1.0,1.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,5.0,8.0,10.0,10.0,5.0,10.0,10.0,5.0,0.1,7.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,25.0,1.0,0.0,6.0,7.0,15.0,20.0,30.0,20.0,5.0,10.0,6.0,7.0,6.0,8.0,7.0,4.0,30.0,25.0,20.0,10.0,10.0,4.999999999999999,8.0,10.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,0.47,8.0,4.0,9.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,29.0,3.0,1.0,6.0,7.0,20.0,20.0,20.0,10.0,10.0,20.0,6.0,7.0,7.0,6.0,8.0,6.0,30.0,25.0,20.0,10.0,10.0,4.999999999999999,8.0,10.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,0.71,8.0,4.0,9.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,25.0,1.0,0.0,6.0,7.0,15.0,25.0,20.0,15.0,10.0,15.0,7.0,8.0,8.0,7.0,8.0,6.0,30.0,25.0,20.0,10.0,10.0,4.999999999999999,8.0,10.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,7.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,0.44,8.0,4.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,28.0,2.0,1.0,6.0,7.0,5.0,30.0,20.0,10.0,5.0,30.0,4.0,7.0,6.0,6.0,5.0,8.0,30.0,25.0,20.0,10.0,10.0,4.999999999999999,8.0,10.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0,9.0,7.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,0.4,8.0,4.0,7.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,22.0,4.0,1.0,6.0,7.0,10.0,10.0,40.0,10.0,15.0,15.0,10.0,10.0,10.0,9.0,10.0,10.0,30.0,25.0,20.0,10.0,10.0,4.999999999999999,8.0,10.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,0.72,8.0,4.0,9.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,25.0,1.0,0.0,6.0,7.0,20.0,10.0,30.0,20.0,10.0,10.0,6.0,9.0,8.0,8.0,9.0,1.0,30.0,25.0,20.0,10.0,10.0,4.999999999999999,8.0,10.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,7.777857493639276,7.0,7.0,2.0,8.0,9.0,9.0,9.0,10.0,2.0,4.0,7.0,5.0,9.0,8.0,6.0,6.0,7.0,9.0,0.13,8.0,4.0,7.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,25.0,5.0,0.0,1.0,1.0,15.0,20.0,30.0,20.0,5.0,10.0,7.0,5.0,7.0,8.0,7.0,5.0,30.0,20.0,30.0,10.0,5.0,4.999999999999999,7.0,9.0,8.0,9.0,9.0,6.0,8.0,7.0,7.0,6.0,7.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,0.34,6.0,3.0,7.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,29.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,10.0,10.0,20.0,6.0,8.0,7.0,4.0,8.0,5.0,30.0,20.0,30.0,10.0,5.0,4.999999999999999,7.0,9.0,8.0,9.0,9.0,6.0,9.0,6.0,6.0,6.0,4.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,0.58,6.0,3.0,7.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,25.0,5.0,0.0,1.0,1.0,15.0,25.0,20.0,15.0,10.0,15.0,6.0,8.0,7.0,6.0,5.0,6.0,30.0,20.0,30.0,10.0,5.0,4.999999999999999,7.0,9.0,8.0,9.0,9.0,7.0,8.0,8.0,7.0,7.0,7.0,9.0,2.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,9.0,5.0,5.0,8.0,7.0,5.0,5.0,4.0,0.23,6.0,3.0,8.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
